CustomerID,Age,Gender,AnnualIncome,Tenure,Transactions,AvgBalance,LoanHistory,CreditCardUsage,DefaultHistory,Churn,P_Hard,P_Soft,Change_Score,P_Fused,Churn_Predicted,Rank
CUST4952,51,Female,705871,6,120,214913.81,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5757
CUST4953,49,Female,2257956,10,119,719568.87,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5758
CUST4954,62,Female,648250,23,106,160922.42,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5759
CUST4955,68,Female,1839922,4,108,570805.03,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5760
CUST4956,66,Female,258175,12,113,120221.86,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5761
CUST4971,64,Male,2444241,16,136,702156.3,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5774
CUST4972,51,Male,1704994,16,121,482431.88,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5775
CUST4974,53,Male,515410,24,144,111959.04,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5776
CUST4960,38,Female,1179314,20,109,274854.46,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5764
CUST4961,61,Male,2347509,16,135,709006.04,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5765
CUST4962,28,Female,1304388,10,163,352358.15,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5766
CUST4963,56,Male,765904,18,139,178736.13,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5767
CUST4964,21,Female,1695270,17,92,460806.52,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5768
CUST5035,35,Female,1417740,10,140,398980.97,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5825
CUST5036,45,Male,1835543,14,106,565725.11,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5826
CUST5038,64,Female,470574,5,125,209394.28,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5827
CUST5039,64,Female,666935,20,130,235837.92,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5828
CUST5024,41,Female,2015385,15,114,633440.85,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5817
CUST5027,44,Male,2394204,18,101,813460.17,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5818
CUST5028,28,Female,2460385,9,100,750802.64,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5819
CUST5030,67,Female,602016,12,147,172488.28,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5820
CUST5042,62,Female,429334,8,109,170459.42,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5831
CUST5043,52,Female,429652,11,141,103026.04,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5832
CUST5045,26,Male,576783,3,146,161577.09,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5833
CUST5046,25,Female,2146698,22,115,717178.63,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5834
CUST5047,69,Male,630037,23,140,157619.84,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5835
CUST5032,68,Female,2368127,23,144,677896.22,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5822
CUST5033,31,Male,2235923,22,133,631195.54,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5823
CUST5034,44,Female,1789432,22,151,569820.4,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5824
CUST4986,25,Male,267703,12,140,108884.11,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5786
CUST4987,45,Male,2233783,13,114,681934.72,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5787
CUST4988,22,Female,2011992,21,134,553380.76,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5788
CUST4989,34,Female,504280,20,102,137632.13,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5789
CUST4990,54,Female,1471028,8,104,441920.33,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5790
CUST4991,53,Male,713795,22,122,236397.85,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5791
CUST5040,21,Male,762980,10,110,227650.83,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5829
CUST5041,24,Female,1278662,14,151,359455.91,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5830
CUST4992,36,Female,2128707,8,144,601960.16,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5792
CUST4994,51,Male,480398,3,120,239869.39,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5793
CUST4995,28,Female,2414726,9,113,770973.92,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5794
CUST4997,64,Female,2402699,20,130,717928.56,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5795
CUST4998,29,Female,1701794,8,86,520005.9,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5796
CUST4999,38,Female,2251763,18,141,676345.3,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5797
CUST4984,56,Male,1738558,15,81,539071.6,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5784
CUST4985,38,Male,676555,15,122,221781.63,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5785
CUST3555,42,Male,2078175,23,123,628873.0,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,4761
CUST3556,19,Female,1047724,4,99,344771.06,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,4762
CUST3557,52,Male,537563,21,127,120963.86,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,4763
CUST3558,24,Male,1946075,12,132,654567.29,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,4764
CUST3559,38,Female,710839,17,99,173102.58,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,4765
CUST3544,54,Male,2257261,16,162,699578.33,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,4753
CUST3546,52,Male,2003137,18,125,575632.49,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,4754
CUST3547,45,Male,1696119,10,104,488171.08,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,4755
CUST3563,56,Female,2308245,13,141,684631.42,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,4767
CUST3564,58,Female,2139097,15,92,644509.5,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,4768
CUST3565,66,Female,2369195,3,103,715611.04,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,4769
CUST3566,28,Female,1739914,16,154,444739.98,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,4770
CUST3567,56,Male,1647622,19,147,511831.15,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,4771
CUST3552,26,Male,1039528,8,88,312248.98,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,4758
CUST3553,31,Male,1163894,4,141,365801.77,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,4759
CUST3554,30,Female,639268,18,135,109006.99,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,4760
CUST5074,33,Male,1790196,12,118,549111.19,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5850
CUST3519,21,Male,1375267,10,131,377210.12,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,4735
CUST3568,41,Male,1089297,13,150,376601.06,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,4772
CUST3569,63,Male,683263,17,107,248997.12,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,4773
CUST3570,36,Male,757715,5,109,265187.57,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,4774
CUST3571,21,Male,1767909,21,109,481321.29,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,4775
CUST3573,55,Female,2278386,8,123,608134.47,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,4776
CUST3562,59,Male,961752,14,84,244846.32,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,4766
CUST5031,34,Female,2346612,22,132,612573.34,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5821
CUST5017,69,Male,1949302,21,122,595772.84,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5812
CUST5019,23,Female,1854447,19,130,484323.2,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5813
CUST5021,55,Female,2040285,21,111,588675.4,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5814
CUST5022,28,Female,1119284,15,124,363789.63,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5815
CUST5023,50,Male,2152109,17,137,540370.87,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5816
CUST5072,59,Male,1657541,19,132,503599.18,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5848
CUST5073,38,Female,2483630,18,132,737189.97,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5849
CUST5097,54,Female,1389611,14,133,367909.38,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5866
CUST5098,18,Male,869156,21,94,244282.81,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5867
CUST5100,54,Female,819672,21,152,274419.44,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5868
CUST5101,30,Male,1513981,4,95,515334.16,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5869
CUST5102,57,Male,1527766,18,99,473867.41,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5870
CUST5088,66,Female,1044004,12,122,319440.03,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5860
CUST5090,24,Female,1512916,7,146,447294.22,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5861
CUST5091,47,Male,1915027,6,114,573510.76,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5862
CUST5054,25,Female,581595,7,121,216513.75,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5840
CUST5104,22,Male,1702228,6,113,475975.19,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5871
CUST5105,26,Male,1077237,17,124,309749.57,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5872
CUST5108,52,Male,1235210,6,133,417081.74,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5873
CUST5109,19,Male,870659,16,103,251086.47,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5874
CUST5110,57,Female,455456,24,150,112894.95,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5875
CUST5111,40,Male,970376,5,109,246598.79,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5876
CUST5096,42,Female,1420057,23,103,478688.3,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5865
CUST5057,20,Male,1917696,11,156,607449.6,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5841
CUST5059,30,Male,1153487,9,131,350402.23,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5842
CUST5061,63,Female,1153919,8,159,338983.54,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5843
CUST5063,33,Male,1749904,3,133,547318.26,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5844
CUST5048,62,Female,1440653,13,141,466222.2,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5836
CUST5049,34,Male,1752844,21,134,487385.27,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5837
CUST5051,66,Male,2194083,20,119,677941.22,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5838
CUST5053,49,Male,554100,12,93,151422.33,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5839
CUST3549,49,Male,916432,14,133,292009.43,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,4756
CUST5076,19,Male,714507,13,129,250272.18,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5851
CUST5077,58,Male,1381051,21,118,501840.92,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5852
CUST5078,41,Male,1567691,10,107,461652.38,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5853
CUST5079,52,Female,973559,15,129,313484.36,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5854
CUST5066,39,Male,468451,15,144,101185.58,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5845
CUST5067,46,Male,1673117,24,108,535894.41,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5846
CUST5070,20,Female,660287,5,141,189773.16,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5847
CUST5126,62,Female,1679221,5,107,429327.5,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5886
CUST5127,49,Male,640087,5,133,142053.79,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5887
CUST5112,26,Female,1815263,19,122,578615.3,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5877
CUST5113,51,Female,2212388,11,127,643120.58,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5878
CUST5114,63,Female,1429024,19,126,370984.65,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5879
CUST5115,31,Female,1840920,14,139,553522.31,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5880
CUST5116,21,Female,2448322,12,126,759933.72,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5881
CUST5169,49,Male,901335,23,120,219868.0,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5918
CUST5130,36,Female,916300,12,134,250433.69,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5890
CUST5131,55,Male,1466019,4,102,427547.58,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5891
CUST5134,57,Male,719071,5,136,248848.71,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5892
CUST5135,34,Male,422274,17,120,203996.88,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5893
CUST5120,28,Male,2318309,20,120,627201.88,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5882
CUST5123,20,Female,474722,9,136,193128.18,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5883
CUST5124,31,Female,2163465,10,94,607139.65,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5884
CUST5125,30,Male,2168331,20,139,571780.28,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5885
CUST5137,59,Female,455672,22,100,138219.12,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5895
CUST5139,55,Male,654064,9,102,256643.07,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5896
CUST5140,19,Female,938848,3,123,234613.99,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5897
CUST5141,19,Male,2357682,24,127,706486.8,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5898
CUST5142,43,Male,2492498,14,151,689505.01,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5899
CUST5143,30,Female,1891043,11,131,625766.17,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5900
CUST5128,51,Male,1728318,8,159,458398.15,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5888
CUST5129,62,Female,1123925,19,124,363342.88,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5889
CUST5094,18,Female,1735705,23,146,542913.57,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5863
CUST5095,53,Female,1159841,18,127,301143.09,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5864
CUST5080,47,Female,2283703,10,129,586621.12,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5855
CUST5081,47,Female,1845906,17,141,466751.44,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5856
CUST5083,52,Male,589288,22,111,158243.65,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5857
CUST5084,36,Male,999428,20,120,263735.44,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5858
CUST5085,67,Female,1038917,7,129,334073.22,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5859
CUST5136,51,Female,1023509,12,110,351706.13,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5894
CUST5172,53,Male,1896016,15,121,558819.81,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5919
CUST5173,25,Female,731369,24,120,280012.19,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5920
CUST5160,30,Male,596010,14,105,148076.68,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5912
CUST5162,36,Female,1305340,14,124,341148.91,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5913
CUST5163,36,Female,1291426,12,126,330124.29,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5914
CUST5164,42,Male,1130522,23,132,315142.8,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5915
CUST5165,39,Female,1593737,19,97,372524.66,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5916
CUST5167,34,Male,568903,23,105,188632.32,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5917
CUST3525,27,Male,1474968,6,126,510286.63,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,4739
CUST3526,42,Male,721819,4,117,152459.48,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,4740
CUST3512,25,Male,1392549,20,96,270035.29,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,4729
CUST3513,41,Female,398831,22,128,109324.6,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,4730
CUST3514,33,Male,373804,4,120,100822.73,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,4731
CUST3515,66,Female,450278,12,145,157867.76,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,4732
CUST3517,44,Female,984370,22,104,329864.68,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,4733
CUST3518,54,Female,543929,16,118,146046.48,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,4734
CUST3529,53,Female,811438,12,145,300397.14,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,4742
CUST3531,50,Female,1364501,14,160,485454.62,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,4743
CUST3533,22,Female,2225265,16,120,725656.13,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,4744
CUST3534,64,Female,1335736,16,148,402893.15,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,4745
CUST3535,66,Male,2050501,18,146,549242.38,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,4746
CUST3522,36,Male,1101451,16,150,251991.21,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,4736
CUST3523,53,Male,1114060,8,143,298924.06,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,4737
CUST3524,56,Female,2145112,19,149,573929.06,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,4738
CUST3487,24,Male,1558147,20,145,529387.44,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,4709
CUST3536,52,Male,483343,9,156,101389.02,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,4747
CUST3538,51,Female,2065501,13,145,672212.13,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,4748
CUST3539,50,Female,2320883,22,140,723670.42,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,4749
CUST3541,34,Male,2036079,6,125,575742.48,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,4750
CUST3542,39,Male,1086358,24,115,246386.53,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,4751
CUST3543,65,Female,852160,10,109,285722.99,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,4752
CUST3528,36,Male,2430173,6,116,756622.57,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,4741
CUST5198,28,Male,1955409,10,150,624287.87,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5937
CUST5199,58,Male,1085591,18,90,296801.89,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5938
CUST5184,32,Female,2403899,25,105,816122.08,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5927
CUST5186,47,Female,575651,14,151,144147.41,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5928
CUST5188,30,Male,1878442,8,116,630473.87,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5929
CUST5189,40,Female,1931782,8,98,631575.59,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5930
CUST5176,49,Female,973205,8,136,312973.81,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5921
CUST5177,67,Male,2164760,7,138,621670.18,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5922
CUST5205,46,Male,804955,15,95,198715.39,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5944
CUST5206,43,Female,914036,13,110,218870.06,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5945
CUST5192,29,Female,1322304,11,149,358499.08,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5931
CUST5193,48,Female,1245618,23,105,398149.32,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5932
CUST5194,31,Female,1822918,9,162,566729.84,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5933
CUST5195,51,Female,1418135,18,141,417223.68,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5934
CUST5196,35,Female,602628,15,110,202994.82,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5935
CUST5197,51,Female,2288916,5,104,690408.27,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5936
CUST5147,56,Male,862448,25,137,233450.06,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5904
CUST5149,25,Male,1785686,9,87,495437.61,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5905
CUST5151,31,Female,550161,25,131,196044.54,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5906
CUST5200,29,Male,2363705,24,111,637618.21,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5939
CUST5201,66,Female,1778143,18,104,469155.56,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5940
CUST5202,32,Female,909192,17,127,236401.02,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5941
CUST5203,48,Female,555760,24,130,137643.55,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5942
CUST5204,66,Male,2248195,14,118,672679.61,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5943
CUST5152,44,Female,1606725,21,95,494425.33,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5907
CUST5154,56,Female,1616743,20,109,487269.52,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5908
CUST5155,56,Male,2482176,20,115,757405.17,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5909
CUST5157,34,Male,614429,6,136,226020.63,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5910
CUST5158,58,Female,1604611,17,138,454555.82,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5911
CUST5144,64,Male,227122,14,130,137600.48,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5901
CUST5145,48,Female,878627,20,115,198800.67,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5902
CUST5146,51,Female,713888,24,114,145728.86,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5903
CUST5212,40,Male,1292643,12,134,477091.72,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5948
CUST5213,41,Female,1062865,20,117,259813.02,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5949
CUST5214,67,Male,596008,11,112,181662.76,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5950
CUST5264,64,Female,1030623,25,112,292182.38,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5985
CUST3455,51,Female,1608155,16,152,482253.79,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,4686
CUST3505,26,Male,2373465,17,136,694246.94,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,4725
CUST3507,26,Female,1497983,24,122,426696.17,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,4726
CUST3510,41,Male,1083250,16,99,349346.9,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,4727
CUST5230,21,Male,846868,14,132,179432.97,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5959
CUST5231,53,Male,537468,7,136,217226.06,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5960
CUST5216,58,Female,687976,20,111,226400.97,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5951
CUST5218,22,Male,901565,24,126,203324.15,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5952
CUST5219,61,Male,1331527,11,118,421808.39,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5953
CUST5222,28,Female,2493137,6,121,796433.08,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5954
CUST5208,49,Female,835318,7,140,259679.74,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5946
CUST5210,55,Male,2460749,5,130,747702.76,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5947
CUST5236,36,Male,891332,6,148,329288.03,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5965
CUST5237,66,Female,708102,5,107,178325.28,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5966
CUST5238,23,Female,1600063,12,142,466033.47,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5967
CUST5239,65,Male,365205,18,142,167375.49,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5968
CUST5225,36,Male,1086801,3,117,332840.07,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5955
CUST5226,26,Male,1885559,20,134,545029.23,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5956
CUST5227,44,Female,1464534,8,122,471285.9,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5957
CUST5228,51,Male,903365,4,145,262750.13,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5958
CUST5178,31,Male,599104,10,150,161439.7,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5923
CUST5179,67,Female,2235334,25,125,659306.16,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5924
CUST5181,63,Male,1109878,20,113,340295.46,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5925
CUST5182,69,Male,1923235,10,95,634254.9,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5926
CUST5232,35,Female,887703,22,136,195510.52,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5961
CUST5233,32,Male,443470,3,112,170182.26,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5962
CUST5234,68,Female,1613466,25,114,440237.62,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5963
CUST5235,30,Female,2208063,4,136,629183.77,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5964
CUST5268,38,Female,1090797,15,128,316065.56,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5987
CUST5270,36,Male,1148329,14,118,323163.7,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,5988
CUST5271,36,Male,643445,17,95,230086.01,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5989
CUST5256,30,Female,1420989,9,144,478052.03,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,5978
