CustomerID,Age,Gender,AnnualIncome,Tenure,Transactions,Transactions_w,AvgBalance,AvgBalance_w,LoanHistory,CreditCardUsage,DefaultHistory,Churn,z_Tenure,z_Transactions,z_AvgBalance,LFM_Cluster,LFM_Band
CUST5048,62,Female,1440653,13,141,141,466222.2,466222.2,0,1,0,0,0.0,0.6153846153846154,0.19055242750369294,5,Ultra
CUST5049,34,Male,1752844,21,134,134,487385.27,487385.27,0,0,0,0,0.6153846153846154,0.34615384615384615,0.25166422098538216,5,Ultra
CUST5050,34,Female,819165,2,135,135,140233.15,140233.15,1,1,0,1,-0.8461538461538461,0.38461538461538464,-0.750793771364999,3,Medium
CUST5051,66,Male,2194083,20,119,119,677941.22,677941.22,1,1,0,0,0.5384615384615384,-0.23076923076923078,0.8019254006302582,5,Ultra
CUST5052,50,Female,259668,16,141,141,34593.32,34593.32,1,0,1,1,0.23076923076923078,0.6153846153846154,-1.055845896335561,2,Very High
CUST5053,49,Male,554100,12,93,93,151422.33,151422.33,1,1,0,0,-0.07692307692307693,-1.2307692307692308,-0.7184832012355497,0,Very Low
CUST5054,25,Female,581595,7,121,121,216513.75,216513.75,0,0,0,0,-0.46153846153846156,-0.15384615384615385,-0.5305211798241999,0,Very Low
CUST5055,36,Female,291634,11,110,110,42001.84,42001.84,1,0,0,0,-0.15384615384615385,-0.5769230769230769,-1.0344525945015188,0,Very Low
CUST5056,55,Male,309119,11,155,155,71966.71,71966.71,1,0,0,1,-0.15384615384615385,1.1538461538461537,-0.9479241774455026,3,Medium
CUST5057,20,Male,1917696,11,156,156,607449.6,607449.6,0,0,0,0,-0.15384615384615385,1.1923076923076923,0.5983694267743993,5,Ultra
CUST5058,22,Male,1592878,1,121,121,455005.53,455005.53,0,1,0,0,-0.9230769230769231,-0.15384615384615385,0.1581624755452929,1,Low
CUST5059,30,Male,1153487,9,131,131,350402.23,350402.23,0,1,0,0,-0.3076923076923077,0.23076923076923078,-0.14389650111089075,3,Medium
CUST5060,64,Male,229715,22,113,113,61601.0,61601.0,0,1,1,1,0.6923076923076923,-0.46153846153846156,-0.9778568445307166,2,Very High
CUST5061,63,Female,1153919,8,159,159,338983.54,338983.54,0,0,0,0,-0.38461538461538464,1.3076923076923077,-0.17686981855072484,3,Medium
CUST5062,48,Male,418400,0,102,102,115117.5,115117.5,1,0,0,0,-1.0,-0.8846153846153846,-0.8233192799967044,0,Very Low
CUST5063,33,Male,1749904,3,133,133,547318.26,547318.26,0,1,0,0,-0.7692307692307693,0.3076923076923077,0.42473043999898186,1,Low
CUST5064,67,Female,859012,22,125,125,162244.64,162244.64,1,0,1,1,0.6923076923076923,0.0,-0.6872320276716564,2,Very High
CUST5065,49,Male,2442027,13,125,125,719260.42,719260.42,0,1,1,0,0.0,0.0,0.9212412851984524,5,Ultra
CUST5066,39,Male,468451,15,144,144,101185.58,101185.58,1,0,0,0,0.15384615384615385,0.7307692307692307,-0.8635499562569736,2,Very High
CUST5067,46,Male,1673117,24,108,108,535894.41,535894.41,0,1,0,0,0.8461538461538461,-0.6538461538461539,0.3917422222231207,4,High
CUST5068,39,Female,1177987,17,155,155,412987.25,412987.25,1,0,1,0,0.3076923076923077,1.1538461538461537,0.03682788421162568,5,Ultra
CUST5069,60,Male,1988734,1,112,112,595620.41,595620.41,0,0,1,1,-0.9230769230769231,-0.5,0.5642107240750434,1,Low
CUST5070,20,Female,660287,5,141,141,189773.16,189773.16,0,0,0,0,-0.6153846153846154,0.6153846153846154,-0.6077389659799194,3,Medium
CUST5071,27,Female,2443156,2,102,102,757933.88,757933.88,1,1,0,0,-0.8461538461538461,-0.8846153846153846,1.0329171668518404,1,Low
CUST5072,59,Male,1657541,19,132,132,503599.18,503599.18,0,1,0,0,0.46153846153846156,0.2692307692307692,0.2984845131004058,5,Ultra
CUST5073,38,Female,2483630,18,132,132,737189.97,737189.97,1,0,0,0,0.38461538461538464,0.2692307692307692,0.9730157657827729,5,Ultra
CUST5074,33,Male,1790196,12,118,118,549111.19,549111.19,1,0,0,0,-0.07692307692307693,-0.2692307692307692,0.42990781586586324,1,Low
CUST5075,29,Male,351397,16,133,133,88621.39,88621.39,0,1,1,1,0.23076923076923078,0.3076923076923077,-0.8998310905415885,2,Very High
CUST5076,19,Male,714507,13,129,129,250272.18,250272.18,0,1,0,0,0.0,0.15384615384615385,-0.43303824363270876,2,Very High
CUST5077,58,Male,1381051,21,118,118,501840.92,501840.92,0,0,0,0,0.6153846153846154,-0.2692307692307692,0.293407252475784,4,High
CUST5078,41,Male,1567691,10,107,107,461652.38,461652.38,1,1,0,0,-0.23076923076923078,-0.6923076923076923,0.17735633184798263,1,Low
CUST5079,52,Female,973559,15,129,129,313484.36,313484.36,0,1,0,0,0.15384615384615385,0.15384615384615385,-0.25050283219725245,2,Very High
CUST5080,47,Female,2283703,10,129,129,586621.12,586621.12,1,1,0,0,-0.23076923076923078,0.15384615384615385,0.5382238161282363,1,Low
CUST5081,47,Female,1845906,17,141,141,466751.44,466751.44,1,1,0,0,0.3076923076923077,0.6153846153846154,0.19208069375156003,5,Ultra
CUST5082,64,Female,1343771,1,128,128,414133.64,414133.64,1,0,1,0,-0.9230769230769231,0.11538461538461539,0.040138271075604984,3,Medium
CUST5083,52,Male,589288,22,111,111,158243.65,158243.65,0,1,0,0,0.6923076923076923,-0.5384615384615384,-0.6987855345400977,2,Very High
CUST5084,36,Male,999428,20,120,120,263735.44,263735.44,0,1,0,0,0.5384615384615384,-0.19230769230769232,-0.394160899055089,2,Very High
CUST5085,67,Female,1038917,7,129,129,334073.22,334073.22,0,1,0,0,-0.46153846153846156,0.15384615384615385,-0.19104916312450398,3,Medium
CUST5086,25,Male,247830,13,155,155,59800.27,59800.27,0,1,1,0,0.0,1.1538461538461537,-0.9830567441613601,2,Very High
CUST5087,43,Female,1282946,1,148,148,407078.25,407078.25,1,0,0,0,-0.9230769230769231,0.8846153846153846,0.019764689330953766,3,Medium
CUST5088,66,Female,1044004,12,122,122,319440.03,319440.03,0,1,0,0,-0.07692307692307693,-0.11538461538461539,-0.2333048701300715,0,Very Low
CUST5089,57,Female,1015530,9,126,126,342094.01,342094.01,0,0,1,1,-0.3076923076923077,0.038461538461538464,-0.16788783246501082,3,Medium
CUST5090,24,Female,1512916,7,146,146,447294.22,447294.22,0,1,0,0,-0.46153846153846156,0.8076923076923077,0.13589481852798452,3,Medium
CUST5091,47,Male,1915027,6,114,114,573510.76,573510.76,1,0,0,0,-0.5384615384615384,-0.4230769230769231,0.5003655274777429,1,Low
CUST5092,24,Male,2290204,12,107,107,672600.05,672600.05,1,0,1,0,-0.07692307692307693,-0.6923076923076923,0.7865019068748347,1,Low
CUST5093,20,Female,1909959,25,104,104,549599.01,549599.01,0,1,1,0,0.9230769230769231,-0.8076923076923077,0.43131647515283067,4,High
CUST5094,18,Female,1735705,23,146,146,542913.57,542913.57,0,1,0,0,0.7692307692307693,0.8076923076923077,0.41201118397275954,5,Ultra
CUST5095,53,Female,1159841,18,127,127,301143.09,301143.09,0,0,0,0,0.38461538461538464,0.07692307692307693,-0.2861402488641993,2,Very High
CUST5096,42,Female,1420057,23,103,103,478688.3,478688.3,1,1,0,0,0.7692307692307693,-0.8461538461538461,0.22655031102069137,4,High
CUST5097,54,Female,1389611,14,133,133,367909.38,367909.38,0,0,0,0,0.07692307692307693,0.3076923076923077,-0.09334176896413908,2,Very High
CUST5098,18,Male,869156,21,94,94,244282.81,244282.81,1,0,0,0,0.6153846153846154,-1.1923076923076923,-0.45033351990998916,4,High
CUST5099,32,Female,272613,1,120,120,61153.45,61153.45,0,0,0,1,-0.9230769230769231,-0.19230769230769232,-0.9791492176681079,0,Very Low
CUST5100,54,Female,819672,21,152,152,274419.44,274419.44,1,0,0,0,0.6153846153846154,1.0384615384615385,-0.3633091180252872,2,Very High
CUST5101,30,Male,1513981,4,95,95,515334.16,515334.16,1,1,0,0,-0.6923076923076923,-1.1538461538461537,0.3323711691607861,1,Low
CUST5102,57,Male,1527766,18,99,99,473867.41,473867.41,0,0,0,0,0.38461538461538464,-1.0,0.2126292100614288,4,High
CUST5103,25,Male,999829,0,107,107,377432.36,377432.36,0,0,0,0,-1.0,-0.6923076923076923,-0.06584262129368033,0,Very Low
CUST5104,22,Male,1702228,6,113,113,475975.19,475975.19,0,0,0,0,-0.5384615384615384,-0.46153846153846156,0.21871576631554676,1,Low
CUST5105,26,Male,1077237,17,124,124,309749.57,309749.57,1,0,0,0,0.3076923076923077,-0.038461538461538464,-0.26128764343576727,2,Very High
CUST5106,18,Male,1219198,0,114,114,296367.46,296367.46,0,0,0,0,-1.0,-0.4230769230769231,-0.2999306542404023,0,Very Low
CUST5107,53,Male,487901,0,133,133,90771.87,90771.87,1,0,0,1,-1.0,0.3076923076923077,-0.8936212311191841,3,Medium
CUST5108,52,Male,1235210,6,133,133,417081.74,417081.74,0,1,0,0,-0.5384615384615384,0.3076923076923077,0.04865138747900801,3,Medium
CUST5109,19,Male,870659,16,103,103,251086.47,251086.47,1,0,0,0,0.23076923076923078,-0.8461538461538461,-0.4306868493258239,4,High
CUST5110,57,Female,455456,24,150,150,112894.95,112894.95,0,0,0,0,0.8461538461538461,0.9615384615384616,-0.8297372532209449,2,Very High
CUST5111,40,Male,970376,5,109,109,246598.79,246598.79,1,1,0,0,-0.6153846153846154,-0.6153846153846154,-0.44364575242314896,0,Very Low
CUST5112,26,Female,1815263,19,122,122,578615.3,578615.3,1,1,0,0,0.46153846153846156,-0.11538461538461539,0.5151057137691942,5,Ultra
CUST5113,51,Female,2212388,11,127,127,643120.58,643120.58,0,0,0,0,-0.15384615384615385,0.07692307692307693,0.7013751609636952,1,Low
CUST5114,63,Female,1429024,19,126,126,370984.65,370984.65,0,0,0,0,0.46153846153846156,0.038461538461538464,-0.08446142858155586,2,Very High
CUST5115,31,Female,1840920,14,139,139,553522.31,553522.31,1,0,0,0,0.07692307692307693,0.5384615384615384,0.4426456395588792,5,Ultra
CUST5116,21,Female,2448322,12,126,126,759933.72,759933.72,1,0,0,0,-0.07692307692307693,0.038461538461538464,1.0386920288674373,1,Low
CUST5117,47,Female,829275,11,123,123,240600.45,240600.45,1,0,1,1,-0.15384615384615385,-0.07692307692307693,-0.4609669310287556,0,Very Low
CUST5118,48,Female,905322,20,130,130,245269.54,245269.54,1,0,1,0,0.5384615384615384,0.19230769230769232,-0.44748417716424443,2,Very High
CUST5119,55,Female,1022317,1,134,134,309621.08,309621.08,1,1,0,1,-0.9230769230769231,0.34615384615384615,-0.26165867912881474,3,Medium
CUST5120,28,Male,2318309,20,120,120,627201.88,627201.88,1,0,0,0,0.5384615384615384,-0.19230769230769232,0.6554073355538204,4,High
CUST5121,52,Female,641588,17,95,95,225001.19,225001.19,1,0,1,0,0.3076923076923077,-1.1538461538461537,-0.506012321682719,4,High
CUST5122,25,Female,2316826,3,141,141,713793.63,713793.63,0,1,1,0,-0.7692307692307693,0.6153846153846154,0.9054550433399807,1,Low
CUST5123,20,Female,474722,9,136,136,193128.18,193128.18,0,1,0,0,-0.3076923076923077,0.4230769230769231,-0.5980508021470285,3,Medium
CUST5124,31,Female,2163465,10,94,94,607139.65,607139.65,0,0,0,0,-0.23076923076923078,-1.1923076923076923,0.5974743959310649,1,Low
CUST5125,30,Male,2168331,20,139,139,571780.28,571780.28,1,0,0,0,0.5384615384615384,0.5384615384615384,0.4953684861040579,5,Ultra
CUST5126,62,Female,1679221,5,107,107,429327.5,429327.5,0,0,0,0,-0.6153846153846154,-0.6923076923076923,0.08401300354635224,1,Low
CUST5127,49,Male,640087,5,133,133,142053.79,142053.79,0,0,0,0,-0.6153846153846154,0.3076923076923077,-0.7455363783835222,3,Medium
CUST5128,51,Male,1728318,8,159,159,458398.15,458398.15,0,0,0,0,-0.38461538461538464,1.3076923076923077,0.1679592154701643,3,Medium
CUST5129,62,Female,1123925,19,124,124,363342.88,363342.88,1,0,0,0,0.46153846153846156,-0.038461538461538464,-0.10652827758194044,2,Very High
CUST5130,36,Female,916300,12,134,134,250433.69,250433.69,1,1,0,0,-0.07692307692307693,0.34615384615384615,-0.43257185733973574,2,Very High
CUST5131,55,Male,1466019,4,102,102,427547.58,427547.58,0,1,0,0,-0.6923076923076923,-0.8846153846153846,0.07887319616236083,1,Low
CUST5132,33,Female,1876093,5,138,138,532578.29,532578.29,1,0,1,0,-0.6153846153846154,0.5,0.3821663884428375,3,Medium
CUST5133,19,Female,343274,3,128,128,94374.05,94374.05,0,0,1,0,-0.7692307692307693,0.11538461538461539,-0.8832193527412423,0,Very Low
CUST5134,57,Male,719071,5,136,136,248848.71,248848.71,1,0,0,0,-0.6153846153846154,0.4230769230769231,-0.4371487438894002,3,Medium
CUST5135,34,Male,422274,17,120,120,203996.88,203996.88,0,0,0,0,0.3076923076923077,-0.19230769230769232,-0.5666656699419923,2,Very High
CUST5136,51,Female,1023509,12,110,110,351706.13,351706.13,0,1,0,0,-0.07692307692307693,-0.5769230769230769,-0.1401312786020215,0,Very Low
CUST5137,59,Female,455672,22,100,100,138219.12,138219.12,0,1,0,0,0.6923076923076923,-0.9615384615384616,-0.7566096093046706,4,High
CUST5138,33,Female,350468,2,93,93,90248.46,90248.46,0,1,0,1,-0.8461538461538461,-1.2307692307692308,-0.8951326622974701,0,Very Low
CUST5139,55,Male,654064,9,102,102,256643.07,256643.07,1,1,0,0,-0.3076923076923077,-0.8846153846153846,-0.41464126654126787,0,Very Low
CUST5140,19,Female,938848,3,123,123,234613.99,234613.99,1,0,0,0,-0.7692307692307693,-0.07692307692307693,-0.4782538042095556,0,Very Low
CUST5141,19,Male,2357682,24,127,127,706486.8,706486.8,0,1,0,0,0.8461538461538461,0.07692307692307693,0.8843553878568298,5,Ultra
CUST5142,43,Male,2492498,14,151,151,689505.01,689505.01,1,1,0,0,0.07692307692307693,1.0,0.8353177178293046,5,Ultra
CUST5143,30,Female,1891043,11,131,131,625766.17,625766.17,0,0,0,0,-0.15384615384615385,0.23076923076923078,0.6512614903139948,5,Ultra
CUST5144,64,Male,227122,14,130,130,137600.48,137600.48,1,1,0,0,0.07692307692307693,0.19230769230769232,-0.7583960325371938,2,Very High
CUST5145,48,Female,878627,20,115,115,198800.67,198800.67,1,1,0,0,0.5384615384615384,-0.38461538461538464,-0.5816705682108866,2,Very High
CUST5146,51,Female,713888,24,114,114,145728.86,145728.86,0,1,0,0,0.8461538461538461,-0.4230769230769231,-0.734924018320887,2,Very High
CUST5147,56,Male,862448,25,137,137,233450.06,233450.06,0,0,0,0,0.9230769230769231,0.46153846153846156,-0.481614840665379,2,Very High
CUST5148,20,Female,1638448,25,115,115,519444.65,519444.65,0,1,1,0,0.9230769230769231,-0.38461538461538464,0.3442408750205007,4,High
CUST5149,25,Male,1785686,9,87,88,495437.61,495437.61,0,0,0,0,-0.3076923076923077,-1.4230769230769231,0.27491665738163007,4,High
CUST5150,40,Male,332508,11,135,135,62111.87,62111.87,1,0,0,1,-0.15384615384615385,0.38461538461538464,-0.976381624634171,2,Very High
CUST5151,31,Female,550161,25,131,131,196044.54,196044.54,0,0,0,0,0.9230769230769231,0.23076923076923078,-0.5896293401361643,2,Very High
CUST5152,44,Female,1606725,21,95,95,494425.33,494425.33,0,0,0,0,0.6153846153846154,-1.1538461538461537,0.27199353487125505,4,High
CUST5153,46,Female,284403,7,116,116,80402.6,80402.6,0,0,0,1,-0.46153846153846156,-0.34615384615384615,-0.9235641782811921,0,Very Low
CUST5154,56,Female,1616743,20,109,109,487269.52,487269.52,1,1,0,0,0.5384615384615384,-0.6153846153846154,0.25132997410647917,4,High
CUST5155,56,Male,2482176,20,115,115,757405.17,757405.17,0,0,0,0,0.5384615384615384,-0.38461538461538464,1.0313904310648443,4,High
CUST5156,18,Male,2319918,2,131,131,736256.91,736256.91,0,0,0,1,-0.8461538461538461,0.23076923076923078,0.9703214038576826,1,Low
CUST5157,34,Male,614429,6,136,136,226020.63,226020.63,1,0,0,0,-0.5384615384615384,0.4230769230769231,-0.5030685235122753,3,Medium
CUST5158,58,Female,1604611,17,138,138,454555.82,454555.82,1,0,0,0,0.3076923076923077,0.5,0.15686386505793676,5,Ultra
CUST5159,47,Male,1048671,2,141,141,308396.69,308396.69,0,1,0,0,-0.8461538461538461,0.6153846153846154,-0.26519430363041335,3,Medium
CUST5160,30,Male,596010,14,105,105,148076.68,148076.68,1,0,0,0,0.07692307692307693,-0.7692307692307693,-0.7281443076753059,0,Very Low
CUST5161,38,Female,1700996,1,144,144,530604.69,530604.69,0,1,0,0,-0.9230769230769231,0.7307692307692307,0.3764672986786649,3,Medium
CUST5162,36,Female,1305340,14,124,124,341148.91,341148.91,0,1,0,0,0.07692307692307693,-0.038461538461538464,-0.1706169618408314,2,Very High
CUST5163,36,Female,1291426,12,126,126,330124.29,330124.29,0,0,0,0,-0.07692307692307693,0.038461538461538464,-0.2024523383081445,2,Very High
CUST5164,42,Male,1130522,23,132,132,315142.8,315142.8,0,0,0,0,0.7692307692307693,0.2692307692307692,-0.2457138179955429,2,Very High
CUST5165,39,Female,1593737,19,97,97,372524.66,372524.66,0,1,0,0,0.46153846153846156,-1.0769230769230769,-0.08001440019296512,4,High
CUST5166,48,Male,543264,9,114,114,0.0,20824.8033,1,0,0,0,-0.3076923076923077,-0.4230769230769231,-1.0956047190923532,0,Very Low
CUST5167,34,Male,568903,23,105,105,188632.32,188632.32,1,0,0,0,0.7692307692307693,-0.7692307692307693,-0.6110333263196834,4,High
CUST5168,40,Male,702704,23,134,134,233114.04,233114.04,0,1,1,0,0.7692307692307693,0.34615384615384615,-0.4825851528575948,2,Very High
CUST5169,49,Male,901335,23,120,120,219868.0,219868.0,0,1,0,0,0.7692307692307693,-0.19230769230769232,-0.520835239491065,2,Very High
CUST5170,27,Male,2261057,23,134,134,668754.58,668754.58,0,0,1,0,0.7692307692307693,0.34615384615384615,0.7753974892038618,5,Ultra
CUST5171,27,Female,863778,7,130,130,331672.44,331672.44,1,0,1,0,-0.46153846153846156,0.19230769230769232,-0.19798180435070453,3,Medium
CUST5172,53,Male,1896016,15,121,121,558819.81,558819.81,0,1,0,0,0.15384615384615385,-0.15384615384615385,0.45794302911385626,5,Ultra
CUST5173,25,Female,731369,24,120,120,280012.19,280012.19,0,0,0,0,0.8461538461538461,-0.19230769230769232,-0.3471591462586807,2,Very High
CUST5174,69,Male,564860,15,97,97,132857.1,132857.1,1,0,1,0,0.15384615384615385,-1.0769230769230769,-0.7720933108132272,0,Very Low
CUST5175,37,Male,865474,1,148,148,265451.31,265451.31,1,0,0,0,-0.9230769230769231,0.8846153846153846,-0.38920604642352724,3,Medium
CUST5176,49,Female,973205,8,136,136,312973.81,312973.81,0,1,0,0,-0.38461538461538464,0.4230769230769231,-0.2519771280419515,3,Medium
CUST5177,67,Male,2164760,7,138,138,621670.18,621670.18,1,0,0,0,-0.46153846153846156,0.5,0.6394336555535813,5,Ultra
CUST5178,31,Male,599104,10,150,150,161439.7,161439.7,0,0,0,0,-0.23076923076923078,0.9615384615384616,-0.6895564223386471,3,Medium
CUST5179,67,Female,2235334,25,125,125,659306.16,659306.16,1,0,0,0,0.9230769230769231,0.0,0.7481136456136711,5,Ultra
CUST5180,45,Female,1630954,0,118,118,445710.29,445710.29,1,0,0,0,-1.0,-0.2692307692307692,0.13132096402344187,1,Low
CUST5181,63,Male,1109878,20,113,113,340295.46,340295.46,1,0,0,0,0.5384615384615384,-0.46153846153846156,-0.17308143699244902,4,High
CUST5182,69,Male,1923235,10,95,95,634254.9,634254.9,0,1,0,0,-0.23076923076923078,-1.1538461538461537,0.6757740735394824,1,Low
CUST5183,41,Male,2222130,17,97,97,722378.89,722378.89,1,0,1,0,0.3076923076923077,-1.0769230769230769,0.9302463725803324,4,High
CUST5184,32,Female,2403899,25,105,105,816122.08,785374.4524000001,1,0,0,0,0.9230769230769231,-0.7692307692307693,1.1121562655992405,4,High
CUST5185,39,Male,222036,20,139,139,42616.98,42616.98,0,0,0,1,0.5384615384615384,0.5384615384615384,-1.0326762780860685,2,Very High
CUST5186,47,Female,575651,14,151,151,144147.41,144147.41,1,1,0,0,0.07692307692307693,1.0,-0.7394907114236182,2,Very High
CUST5187,21,Female,2291271,23,134,134,715650.54,715650.54,0,0,1,0,0.7692307692307693,0.34615384615384615,0.9108171718229506,5,Ultra
CUST5188,30,Male,1878442,8,116,116,630473.87,630473.87,0,0,0,0,-0.38461538461538464,-0.34615384615384615,0.6648557368091274,1,Low
CUST5189,40,Female,1931782,8,98,98,631575.59,631575.59,0,0,0,0,-0.38461538461538464,-1.0384615384615385,0.6680371318106392,1,Low
CUST5190,25,Male,2084673,0,100,100,656546.98,656546.98,1,0,0,0,-1.0,-0.9615384615384616,0.7401460663192299,1,Low
CUST5191,35,Male,896761,6,109,109,227083.31,227083.31,0,1,1,0,-0.5384615384615384,-0.6153846153846154,-0.4999998628360539,0,Very Low
CUST5192,29,Female,1322304,11,149,149,358499.08,358499.08,0,0,0,0,-0.15384615384615385,0.9230769230769231,-0.12051553487809857,3,Medium
CUST5193,48,Female,1245618,23,105,105,398149.32,398149.32,0,0,0,0,0.7692307692307693,-0.7692307692307693,-0.0060190427160724215,4,High
CUST5194,31,Female,1822918,9,162,162,566729.84,566729.84,0,1,0,0,-0.3076923076923077,1.4230769230769231,0.4807845223279297,3,Medium
CUST5195,51,Female,1418135,18,141,141,417223.68,417223.68,1,1,0,0,0.38461538461538464,0.6153846153846154,0.04906126222623471,5,Ultra
CUST5196,35,Female,602628,15,110,110,202994.82,202994.82,0,1,0,0,0.15384615384615385,-0.5769230769230769,-0.5695592805465153,0,Very Low
CUST5197,51,Female,2288916,5,104,104,690408.27,690408.27,1,0,0,0,-0.6153846153846154,-0.8076923076923077,0.8379260274261765,1,Low
CUST5198,28,Male,1955409,10,150,150,624287.87,624287.87,1,0,0,0,-0.23076923076923078,0.9615384615384616,0.6469926595487049,5,Ultra
CUST5199,58,Male,1085591,18,90,90,296801.89,296801.89,1,1,0,0,0.38461538461538464,-1.3461538461538463,-0.2986761672287235,4,High
CUST5200,29,Male,2363705,24,111,111,637618.21,637618.21,0,1,0,0,0.8461538461538461,-0.5384615384615384,0.6854861760905251,4,High
CUST5201,66,Female,1778143,18,104,104,469155.56,469155.56,0,0,0,0,0.38461538461538464,-0.8076923076923077,0.19902297976890998,4,High
CUST5202,32,Female,909192,17,127,127,236401.02,236401.02,0,0,0,0,0.3076923076923077,0.07692307692307693,-0.47309346554859655,2,Very High
CUST5203,48,Female,555760,24,130,130,137643.55,137643.55,1,0,0,0,0.8461538461538461,0.19230769230769232,-0.7582716609339596,2,Very High
CUST5204,66,Male,2248195,14,118,118,672679.61,672679.61,0,0,0,0,0.07692307692307693,-0.2692307692307692,0.7867316492652062,1,Low
CUST5205,46,Male,804955,15,95,95,198715.39,198715.39,1,1,0,0,0.15384615384615385,-1.1538461538461537,-0.581916828028017,0,Very Low
CUST5206,43,Female,914036,13,110,110,218870.06,218870.06,0,0,0,0,0.0,-0.5769230769230769,-0.5237169529280624,0,Very Low
CUST5207,35,Female,902175,7,107,107,193806.44,193806.44,0,0,1,0,-0.46153846153846156,-0.6923076923076923,-0.5960922165048277,0,Very Low
CUST5208,49,Female,835318,7,140,140,259679.74,259679.74,1,0,0,0,-0.46153846153846156,0.5769230769230769,-0.4058723899126861,3,Medium
CUST5209,39,Female,841673,1,112,112,251232.97,251232.97,0,1,0,0,-0.9230769230769231,-0.5,-0.43026380683978255,0,Very Low
CUST5210,55,Male,2460749,5,130,130,747702.76,747702.76,1,1,0,0,-0.6153846153846154,0.19230769230769232,1.0033731501980006,1,Low
CUST5211,34,Male,229030,12,108,108,44877.6,44877.6,1,1,0,0,-0.07692307692307693,-0.6538461538461539,-1.0261483715686976,0,Very Low
CUST5212,40,Male,1292643,12,134,134,477091.72,477091.72,1,0,0,0,-0.07692307692307693,0.34615384615384615,0.22193992759158604,5,Ultra
CUST5213,41,Female,1062865,20,117,117,259813.02,259813.02,1,0,0,0,0.5384615384615384,-0.3076923076923077,-0.40548752231855917,2,Very High
CUST5214,67,Male,596008,11,112,112,181662.76,181662.76,0,1,0,0,-0.15384615384615385,-0.5,-0.6311590600330927,0,Very Low
CUST5215,25,Female,1773284,1,116,116,421426.63,421426.63,0,0,1,0,-0.9230769230769231,-0.34615384615384615,0.06119796131638876,1,Low
CUST5216,58,Female,687976,20,111,111,226400.97,226400.97,0,1,0,0,0.5384615384615384,-0.5384615384615384,-0.5019702301392994,4,High
CUST5217,23,Female,219198,19,153,153,27106.94,27106.94,1,0,0,0,0.46153846153846156,1.0769230769230769,-1.0774640315345396,2,Very High
CUST5218,22,Male,901565,24,126,126,203324.15,203324.15,0,0,0,0,0.8461538461538461,0.038461538461538464,-0.5686082868132184,2,Very High
CUST5219,61,Male,1331527,11,118,118,421808.39,421808.39,1,0,0,0,-0.15384615384615385,-0.2692307692307692,0.06230035516943419,1,Low
CUST5220,46,Female,2052883,16,114,114,554944.32,554944.32,0,1,1,0,0.23076923076923078,-0.4230769230769231,0.44675192382902007,4,High
CUST5221,45,Male,270511,5,95,95,39201.94,39201.94,0,0,0,1,-0.6153846153846154,-1.1538461538461537,-1.0425377593934453,0,Very Low
CUST5222,28,Female,2493137,6,121,121,796433.08,785374.4524000001,0,1,0,0,-0.5384615384615384,-0.15384615384615385,1.1121562655992405,1,Low
CUST5223,18,Female,218243,5,137,137,72968.85,72968.85,0,0,0,0,-0.6153846153846154,0.46153846153846156,-0.9450303358280181,3,Medium
CUST5224,60,Female,2236677,20,119,119,651505.39,651505.39,0,0,1,0,0.5384615384615384,-0.23076923076923078,0.7255876583519856,4,High
CUST5225,36,Male,1086801,3,117,117,332840.07,332840.07,0,1,0,0,-0.7692307692307693,-0.3076923076923077,-0.19461008354540432,0,Very Low
CUST5226,26,Male,1885559,20,134,134,545029.23,545029.23,1,1,0,0,0.5384615384615384,0.34615384615384615,0.4181204950036011,5,Ultra
CUST5227,44,Female,1464534,8,122,122,471285.9,471285.9,1,0,0,0,-0.38461538461538464,-0.11538461538461539,0.20517468167821631,1,Low
CUST5228,51,Male,903365,4,145,145,262750.13,262750.13,0,0,0,0,-0.6923076923076923,0.7692307692307693,-0.3970061413207642,3,Medium
CUST5229,61,Male,426073,9,123,123,80102.64,80102.64,0,1,0,0,-0.3076923076923077,-0.07692307692307693,-0.9244303613809393,0,Very Low
CUST5230,21,Male,846868,14,132,132,179432.97,179432.97,0,0,0,0,0.07692307692307693,0.2692307692307692,-0.6375979399303636,2,Very High
CUST5231,53,Male,537468,7,136,136,217226.06,217226.06,0,1,0,0,-0.46153846153846156,0.4230769230769231,-0.5284642692901922,3,Medium
CUST5232,35,Female,887703,22,136,136,195510.52,195510.52,0,0,0,0,0.6923076923076923,0.4230769230769231,-0.5911714094084908,2,Very High
CUST5233,32,Male,443470,3,112,112,170182.26,170182.26,1,0,0,0,-0.7692307692307693,-0.5,-0.66431086386243,0,Very Low
CUST5234,68,Female,1613466,25,114,114,440237.62,440237.62,0,1,0,0,0.9230769230769231,-0.4230769230769231,0.11551774271228829,4,High
CUST5235,30,Female,2208063,4,136,136,629183.77,629183.77,1,0,0,0,-0.6923076923076923,0.4230769230769231,0.6611303640361448,1,Low
CUST5236,36,Male,891332,6,148,148,329288.03,329288.03,1,0,0,0,-0.5384615384615384,0.8846153846153846,-0.20486717454962525,3,Medium
CUST5237,66,Female,708102,5,107,107,178325.28,178325.28,1,0,0,0,-0.6153846153846154,-0.6923076923076923,-0.6407965742741395,0,Very Low
CUST5238,23,Female,1600063,12,142,142,466033.47,466033.47,1,0,0,0,-0.07692307692307693,0.6538461538461539,0.19000743905051476,5,Ultra
