CustomerID,Age,Gender,AnnualIncome,Tenure,Transactions,Transactions_w,AvgBalance,AvgBalance_w,LoanHistory,CreditCardUsage,DefaultHistory,Churn,z_Tenure,z_Transactions,z_AvgBalance,LFM_Cluster,LFM_Band,P_Hard,P_Soft
CUST5095,53,Female,1159841,18,127,127,301143.09,301143.09,0,0,0,0,0.3846153846153846,0.0769230769230769,-0.2861402488641993,2,Very High,0.0,0.32132641393377015
CUST5096,42,Female,1420057,23,103,103,478688.3,478688.3,1,1,0,0,0.7692307692307693,-0.8461538461538461,0.2265503110206913,4,High,0.0,0.2609949684836492
CUST5097,54,Female,1389611,14,133,133,367909.38,367909.38,0,0,0,0,0.0769230769230769,0.3076923076923077,-0.093341768964139,2,Very High,0.0,0.26381202079755217
CUST5098,18,Male,869156,21,94,94,244282.81,244282.81,1,0,0,0,0.6153846153846154,-1.1923076923076923,-0.4503335199099891,4,High,0.0,0.2631426811422223
CUST5099,32,Female,272613,1,120,120,61153.45,61153.45,0,0,0,1,-0.9230769230769232,-0.1923076923076923,-0.979149217668108,0,Very Low,0.8925999778442446,0.2384570809819908
CUST5100,54,Female,819672,21,152,152,274419.44,274419.44,1,0,0,0,0.6153846153846154,1.0384615384615383,-0.3633091180252872,2,Very High,0.0,0.2688931063641453
CUST5101,30,Male,1513981,4,95,95,515334.16,515334.16,1,1,0,0,-0.6923076923076923,-1.1538461538461535,0.3323711691607861,1,Low,0.0,0.2317009842300921
CUST5102,57,Male,1527766,18,99,99,473867.41,473867.41,0,0,0,0,0.3846153846153846,-1.0,0.2126292100614288,4,High,0.0,0.2182940095071365
CUST5103,25,Male,999829,0,107,107,377432.36,377432.36,0,0,0,0,-1.0,-0.6923076923076923,-0.0658426212936803,0,Very Low,0.8455711146820577,0.2882129118416526
CUST5104,22,Male,1702228,6,113,113,475975.19,475975.19,0,0,0,0,-0.5384615384615384,-0.4615384615384615,0.2187157663155467,1,Low,0.0,0.3089432667364363
CUST5105,26,Male,1077237,17,124,124,309749.57,309749.57,1,0,0,0,0.3076923076923077,-0.0384615384615384,-0.2612876434357672,2,Very High,0.0,0.2646525248907852
CUST5106,18,Male,1219198,0,114,114,296367.46,296367.46,0,0,0,0,-1.0,-0.4230769230769231,-0.2999306542404023,0,Very Low,0.8527436776230882,0.2810953788122483
CUST5107,53,Male,487901,0,133,133,90771.87,90771.87,1,0,0,1,-1.0,0.3076923076923077,-0.8936212311191841,3,Medium,0.9667646529485872,0.2887398335987414
CUST5108,52,Male,1235210,6,133,133,417081.74,417081.74,0,1,0,0,-0.5384615384615384,0.3076923076923077,0.048651387479008,3,Medium,0.0,0.22854632768059993
CUST5109,19,Male,870659,16,103,103,251086.47,251086.47,1,0,0,0,0.2307692307692307,-0.8461538461538461,-0.4306868493258239,4,High,0.0,0.2467930407013402
CUST5110,57,Female,455456,24,150,150,112894.95,112894.95,0,0,0,0,0.8461538461538461,0.9615384615384616,-0.8297372532209449,2,Very High,0.0,0.32192871594321004
CUST5111,40,Male,970376,5,109,109,246598.79,246598.79,1,1,0,0,-0.6153846153846154,-0.6153846153846154,-0.4436457524231489,0,Very Low,0.0,0.2387554018446721
CUST5112,26,Female,1815263,19,122,122,578615.3,578615.3,1,1,0,0,0.4615384615384615,-0.1153846153846153,0.5151057137691942,5,Ultra,0.0,0.2760998683084945
CUST5113,51,Female,2212388,11,127,127,643120.58,643120.58,0,0,0,0,-0.1538461538461538,0.0769230769230769,0.7013751609636952,1,Low,0.0,0.32982707879583417
CUST5114,63,Female,1429024,19,126,126,370984.65,370984.65,0,0,0,0,0.4615384615384615,0.0384615384615384,-0.0844614285815558,2,Very High,0.0,0.2075535335316469
CUST5115,31,Female,1840920,14,139,139,553522.31,553522.31,1,0,0,0,0.0769230769230769,0.5384615384615384,0.4426456395588792,5,Ultra,0.0,0.268359033455628
CUST5116,21,Female,2448322,12,126,126,759933.72,759933.72,1,0,0,0,-0.0769230769230769,0.0384615384615384,1.0386920288674373,1,Low,0.0,0.28277850830708035
CUST5117,47,Female,829275,11,123,123,240600.45,240600.45,1,0,1,1,-0.1538461538461538,-0.0769230769230769,-0.4609669310287556,0,Very Low,0.7490585010007872,0.44186738859673585
CUST5118,48,Female,905322,20,130,130,245269.54,245269.54,1,0,1,0,0.5384615384615384,0.1923076923076923,-0.4474841771642444,2,Very High,0.7490585010007872,0.5758908790043397
CUST5119,55,Female,1022317,1,134,134,309621.08,309621.08,1,1,0,1,-0.9230769230769232,0.3461538461538461,-0.2616586791288147,3,Medium,0.8527436776230882,0.29608856553226853
CUST5120,28,Male,2318309,20,120,120,627201.88,627201.88,1,0,0,0,0.5384615384615384,-0.1923076923076923,0.6554073355538204,4,High,0.0,0.2050222046541992
CUST5121,52,Female,641588,17,95,95,225001.19,225001.19,1,0,1,0,0.3076923076923077,-1.1538461538461535,-0.506012321682719,4,High,0.7490585010007872,0.5113260786652776
CUST5122,25,Female,2316826,3,141,141,713793.63,713793.63,0,1,1,0,-0.7692307692307693,0.6153846153846154,0.9054550433399808,1,Low,0.6460972226305798,0.5179013556656606
CUST5123,20,Female,474722,9,136,136,193128.18,193128.18,0,1,0,0,-0.3076923076923077,0.4230769230769231,-0.5980508021470285,3,Medium,0.0,0.2827718500793162
CUST5124,31,Female,2163465,10,94,94,607139.65,607139.65,0,0,0,0,-0.2307692307692307,-1.1923076923076923,0.5974743959310649,1,Low,0.0,0.25610949065617566
CUST5125,30,Male,2168331,20,139,139,571780.28,571780.28,1,0,0,0,0.5384615384615384,0.5384615384615384,0.4953684861040579,5,Ultra,0.0,0.26892366097046494
CUST5126,62,Female,1679221,5,107,107,429327.5,429327.5,0,0,0,0,-0.6153846153846154,-0.6923076923076923,0.0840130035463522,1,Low,0.0,0.28769354337840813
CUST5127,49,Male,640087,5,133,133,142053.79,142053.79,0,0,0,0,-0.6153846153846154,0.3076923076923077,-0.7455363783835222,3,Medium,0.0,0.2761676969811554
CUST5128,51,Male,1728318,8,159,159,458398.15,458398.15,0,0,0,0,-0.3846153846153846,1.3076923076923077,0.1679592154701643,3,Medium,0.0,0.2535927261629003
CUST5129,62,Female,1123925,19,124,124,363342.88,363342.88,1,0,0,0,0.4615384615384615,-0.0384615384615384,-0.1065282775819404,2,Very High,0.0,0.2728134752269116
CUST5130,36,Female,916300,12,134,134,250433.69,250433.69,1,1,0,0,-0.0769230769230769,0.3461538461538461,-0.4325718573397357,2,Very High,0.0,0.23467804024275207
CUST5131,55,Male,1466019,4,102,102,427547.58,427547.58,0,1,0,0,-0.6923076923076923,-0.8846153846153846,0.0788731961623608,1,Low,0.0,0.286525500505648
CUST5132,33,Female,1876093,5,138,138,532578.29,532578.29,1,0,1,0,-0.6153846153846154,0.5,0.3821663884428375,3,Medium,0.6460972226305798,0.5030942356504494
CUST5133,19,Female,343274,3,128,128,94374.05,94374.05,0,0,1,0,-0.7692307692307693,0.1153846153846153,-0.8832193527412423,0,Very Low,0.4368392518297639,0.4338518107864687
CUST5134,57,Male,719071,5,136,136,248848.71,248848.71,1,0,0,0,-0.6153846153846154,0.4230769230769231,-0.4371487438894002,3,Medium,0.0,0.2833277629927421
CUST5135,34,Male,422274,17,120,120,203996.88,203996.88,0,0,0,0,0.3076923076923077,-0.1923076923076923,-0.5666656699419923,2,Very High,0.0,0.2939665437538608
CUST5136,51,Female,1023509,12,110,110,351706.13,351706.13,0,1,0,0,-0.0769230769230769,-0.5769230769230769,-0.1401312786020215,0,Very Low,0.0,0.26913943422488823
CUST5137,59,Female,455672,22,100,100,138219.12,138219.12,0,1,0,0,0.6923076923076923,-0.9615384615384616,-0.7566096093046706,4,High,0.0,0.24458967013964789
CUST5138,33,Female,350468,2,93,93,90248.46,90248.46,0,1,0,1,-0.8461538461538461,-1.2307692307692308,-0.8951326622974701,0,Very Low,0.9753453432070636,0.2786459033050896
CUST5139,55,Male,654064,9,102,102,256643.07,256643.07,1,1,0,0,-0.3076923076923077,-0.8846153846153846,-0.4146412665412678,0,Very Low,0.0,0.25126327221907613
CUST5140,19,Female,938848,3,123,123,234613.99,234613.99,1,0,0,0,-0.7692307692307693,-0.0769230769230769,-0.4782538042095556,0,Very Low,0.0,0.2231025220804293
CUST5141,19,Male,2357682,24,127,127,706486.8,706486.8,0,1,0,0,0.8461538461538461,0.0769230769230769,0.8843553878568298,5,Ultra,0.0,0.2871567814464161
CUST5142,43,Male,2492498,14,151,151,689505.01,689505.01,1,1,0,0,0.0769230769230769,1.0,0.8353177178293046,5,Ultra,0.0,0.2401015169408914
CUST5143,30,Female,1891043,11,131,131,625766.17,625766.17,0,0,0,0,-0.1538461538461538,0.2307692307692307,0.6512614903139948,5,Ultra,0.0,0.3094235293648081
CUST5144,64,Male,227122,14,130,130,137600.48,137600.48,1,1,0,0,0.0769230769230769,0.1923076923076923,-0.7583960325371938,2,Very High,0.0,0.26192660773512777
CUST5145,48,Female,878627,20,115,115,198800.67,198800.67,1,1,0,0,0.5384615384615384,-0.3846153846153846,-0.5816705682108866,2,Very High,0.0,0.24528567830808706
CUST5146,51,Female,713888,24,114,114,145728.86,145728.86,0,1,0,0,0.8461538461538461,-0.4230769230769231,-0.734924018320887,2,Very High,0.0,0.2104055071465818
CUST5147,56,Male,862448,25,137,137,233450.06,233450.06,0,0,0,0,0.9230769230769232,0.4615384615384615,-0.481614840665379,2,Very High,0.0,0.25109333154836827
CUST5148,20,Female,1638448,25,115,115,519444.65,519444.65,0,1,1,0,0.9230769230769232,-0.3846153846153846,0.3442408750205007,4,High,0.6460972226305798,0.4515914944683373
CUST5149,25,Male,1785686,9,87,88,495437.61,495437.61,0,0,0,0,-0.3076923076923077,-1.4230769230769231,0.27491665738163,4,High,0.0,0.24753132607749478
CUST5150,40,Male,332508,11,135,135,62111.87,62111.87,1,0,0,1,-0.1538461538461538,0.3846153846153846,-0.976381624634171,2,Very High,0.7083062441052326,0.2760593750897478
CUST5151,31,Female,550161,25,131,131,196044.54,196044.54,0,0,0,0,0.9230769230769232,0.2307692307692307,-0.5896293401361643,2,Very High,0.0,0.2667940138300567
CUST5152,44,Female,1606725,21,95,95,494425.33,494425.33,0,0,0,0,0.6153846153846154,-1.1538461538461535,0.271993534871255,4,High,0.0,0.2619916307751047
CUST5153,46,Female,284403,7,116,116,80402.6,80402.6,0,0,0,1,-0.4615384615384615,-0.3461538461538461,-0.923564178281192,0,Very Low,0.7083062441052326,0.20743174258907435
CUST5154,56,Female,1616743,20,109,109,487269.52,487269.52,1,1,0,0,0.5384615384615384,-0.6153846153846154,0.2513299741064791,4,High,0.0,0.278665353285207
CUST5155,56,Male,2482176,20,115,115,757405.17,757405.17,0,0,0,0,0.5384615384615384,-0.3846153846153846,1.0313904310648443,4,High,0.0,0.24123727083263327
CUST5156,18,Male,2319918,2,131,131,736256.91,736256.91,0,0,0,1,-0.8461538461538461,0.2307692307692307,0.9703214038576826,1,Low,0.8527436776230882,0.24974496738182395
CUST5157,34,Male,614429,6,136,136,226020.63,226020.63,1,0,0,0,-0.5384615384615384,0.4230769230769231,-0.5030685235122753,3,Medium,0.0,0.32597997737376544
CUST5158,58,Female,1604611,17,138,138,454555.82,454555.82,1,0,0,0,0.3076923076923077,0.5,0.1568638650579367,5,Ultra,0.0,0.26573154332108906
CUST5159,47,Male,1048671,2,141,141,308396.69,308396.69,0,1,0,0,-0.8461538461538461,0.6153846153846154,-0.2651943036304133,3,Medium,0.8527436776230882,0.28615685362386656
CUST5160,30,Male,596010,14,105,105,148076.68,148076.68,1,0,0,0,0.0769230769230769,-0.7692307692307693,-0.7281443076753059,0,Very Low,0.0,0.2905320978227947
CUST5161,38,Female,1700996,1,144,144,530604.69,530604.69,0,1,0,0,-0.9230769230769232,0.7307692307692307,0.3764672986786649,3,Medium,0.8527436776230882,0.2651719417041435
CUST5162,36,Female,1305340,14,124,124,341148.91,341148.91,0,1,0,0,0.0769230769230769,-0.0384615384615384,-0.1706169618408314,2,Very High,0.0,0.23700728545106794
CUST5163,36,Female,1291426,12,126,126,330124.29,330124.29,0,0,0,0,-0.0769230769230769,0.0384615384615384,-0.2024523383081445,2,Very High,0.0,0.28035395991697054
CUST5164,42,Male,1130522,23,132,132,315142.8,315142.8,0,0,0,0,0.7692307692307693,0.2692307692307692,-0.2457138179955429,2,Very High,0.0,0.3099592234554818
CUST5165,39,Female,1593737,19,97,97,372524.66,372524.66,0,1,0,0,0.4615384615384615,-1.0769230769230769,-0.0800144001929651,4,High,0.0,0.23354435982512908
CUST5166,48,Male,543264,9,114,114,0.0,20824.8033,1,0,0,0,-0.3076923076923077,-0.4230769230769231,-1.0956047190923532,0,Very Low,0.8533227429176596,0.2757828189703564
CUST5167,34,Male,568903,23,105,105,188632.32,188632.32,1,0,0,0,0.7692307692307693,-0.7692307692307693,-0.6110333263196834,4,High,0.0,0.26157541687476005
CUST5168,40,Male,702704,23,134,134,233114.04,233114.04,0,1,1,0,0.7692307692307693,0.3461538461538461,-0.4825851528575948,2,Very High,0.7490585010007872,0.49173238264190866
CUST5169,49,Male,901335,23,120,120,219868.0,219868.0,0,1,0,0,0.7692307692307693,-0.1923076923076923,-0.520835239491065,2,Very High,0.0,0.26878674135189745
CUST5170,27,Male,2261057,23,134,134,668754.58,668754.58,0,0,1,0,0.7692307692307693,0.3461538461538461,0.7753974892038618,5,Ultra,0.6460972226305798,0.4421083397157038
CUST5171,27,Female,863778,7,130,130,331672.44,331672.44,1,0,1,0,-0.4615384615384615,0.1923076923076923,-0.1979818043507045,3,Medium,0.6460972226305798,0.461564100369989
CUST5172,53,Male,1896016,15,121,121,558819.81,558819.81,0,1,0,0,0.1538461538461538,-0.1538461538461538,0.4579430291138562,5,Ultra,0.0,0.21359855453695306
CUST5173,25,Female,731369,24,120,120,280012.19,280012.19,0,0,0,0,0.8461538461538461,-0.1923076923076923,-0.3471591462586807,2,Very High,0.0,0.30328135897608793
CUST5174,69,Male,564860,15,97,97,132857.1,132857.1,1,0,1,0,0.1538461538461538,-1.0769230769230769,-0.7720933108132272,0,Very Low,0.7490585010007872,0.5298522011122087
CUST5175,37,Male,865474,1,148,148,265451.31,265451.31,1,0,0,0,-0.9230769230769232,0.8846153846153846,-0.3892060464235272,3,Medium,0.7760788428131604,0.24961737672643472
CUST5176,49,Female,973205,8,136,136,312973.81,312973.81,0,1,0,0,-0.3846153846153846,0.4230769230769231,-0.2519771280419515,3,Medium,0.0,0.22960345157269185
CUST5177,67,Male,2164760,7,138,138,621670.18,621670.18,1,0,0,0,-0.4615384615384615,0.5,0.6394336555535813,5,Ultra,0.0,0.2880644812113669
CUST5178,31,Male,599104,10,150,150,161439.7,161439.7,0,0,0,0,-0.2307692307692307,0.9615384615384616,-0.6895564223386471,3,Medium,0.0,0.22901323351115582
CUST5179,67,Female,2235334,25,125,125,659306.16,659306.16,1,0,0,0,0.9230769230769232,0.0,0.7481136456136711,5,Ultra,0.0,0.23986663583182025
CUST5180,45,Female,1630954,0,118,118,445710.29,445710.29,1,0,0,0,-1.0,-0.2692307692307692,0.1313209640234418,1,Low,0.8527436776230882,0.24252136290326923
CUST5181,63,Male,1109878,20,113,113,340295.46,340295.46,1,0,0,0,0.5384615384615384,-0.4615384615384615,-0.173081436992449,4,High,0.0,0.2779430463452223
CUST5182,69,Male,1923235,10,95,95,634254.9,634254.9,0,1,0,0,-0.2307692307692307,-1.1538461538461535,0.6757740735394824,1,Low,0.0,0.2681278759768348
CUST5183,41,Male,2222130,17,97,97,722378.89,722378.89,1,0,1,0,0.3076923076923077,-1.0769230769230769,0.9302463725803324,4,High,0.6460972226305798,0.4626698649699346
CUST5184,32,Female,2403899,25,105,105,816122.08,785374.4524000001,1,0,0,0,0.9230769230769232,-0.7692307692307693,1.1121562655992403,4,High,0.0,0.23898159265884442
CUST5185,39,Male,222036,20,139,139,42616.98,42616.98,0,0,0,1,0.5384615384615384,0.5384615384615384,-1.0326762780860683,2,Very High,0.9421615301094126,0.2898373520585806
CUST5186,47,Female,575651,14,151,151,144147.41,144147.41,1,1,0,0,0.0769230769230769,1.0,-0.7394907114236182,2,Very High,0.0,0.2852405255599784
CUST5187,21,Female,2291271,23,134,134,715650.54,715650.54,0,0,1,0,0.7692307692307693,0.3461538461538461,0.9108171718229506,5,Ultra,0.6460972226305798,0.5355402008496554
CUST5188,30,Male,1878442,8,116,116,630473.87,630473.87,0,0,0,0,-0.3846153846153846,-0.3461538461538461,0.6648557368091274,1,Low,0.0,0.22873726645164627
CUST5189,40,Female,1931782,8,98,98,631575.59,631575.59,0,0,0,0,-0.3846153846153846,-1.0384615384615383,0.6680371318106392,1,Low,0.0,0.2798241873528392
CUST5190,25,Male,2084673,0,100,100,656546.98,656546.98,1,0,0,0,-1.0,-0.9615384615384616,0.7401460663192299,1,Low,0.8430184402109944,0.2587213837640707
CUST5191,35,Male,896761,6,109,109,227083.31,227083.31,0,1,1,0,-0.5384615384615384,-0.6153846153846154,-0.4999998628360539,0,Very Low,0.7490585010007872,0.45271521518921426
CUST5192,29,Female,1322304,11,149,149,358499.08,358499.08,0,0,0,0,-0.1538461538461538,0.9230769230769232,-0.1205155348780985,3,Medium,0.0,0.28480277694537426
CUST5193,48,Female,1245618,23,105,105,398149.32,398149.32,0,0,0,0,0.7692307692307693,-0.7692307692307693,-0.0060190427160724,4,High,0.0,0.29409785627440743
CUST5194,31,Female,1822918,9,162,162,566729.84,566729.84,0,1,0,0,-0.3076923076923077,1.4230769230769231,0.4807845223279297,3,Medium,0.0,0.23224491214629273
CUST5195,51,Female,1418135,18,141,141,417223.68,417223.68,1,1,0,0,0.3846153846153846,0.6153846153846154,0.0490612622262347,5,Ultra,0.0,0.2616443592508885
CUST5196,35,Female,602628,15,110,110,202994.82,202994.82,0,1,0,0,0.1538461538461538,-0.5769230769230769,-0.5695592805465153,0,Very Low,0.0,0.2521162213687476
CUST5197,51,Female,2288916,5,104,104,690408.27,690408.27,1,0,0,0,-0.6153846153846154,-0.8076923076923077,0.8379260274261765,1,Low,0.0,0.29417308188368424
CUST5198,28,Male,1955409,10,150,150,624287.87,624287.87,1,0,0,0,-0.2307692307692307,0.9615384615384616,0.6469926595487049,5,Ultra,0.0,0.33087246174960877
CUST5199,58,Male,1085591,18,90,90,296801.89,296801.89,1,1,0,0,0.3846153846153846,-1.3461538461538465,-0.2986761672287235,4,High,0.0,0.24908968840257772
CUST5200,29,Male,2363705,24,111,111,637618.21,637618.21,0,1,0,0,0.8461538461538461,-0.5384615384615384,0.6854861760905251,4,High,0.0,0.2501450681716355
CUST5201,66,Female,1778143,18,104,104,469155.56,469155.56,0,0,0,0,0.3846153846153846,-0.8076923076923077,0.1990229797689099,4,High,0.0,0.21199560921982857
CUST5202,32,Female,909192,17,127,127,236401.02,236401.02,0,0,0,0,0.3076923076923077,0.0769230769230769,-0.4730934655485965,2,Very High,0.0,0.3219327203523222
CUST5203,48,Female,555760,24,130,130,137643.55,137643.55,1,0,0,0,0.8461538461538461,0.1923076923076923,-0.7582716609339596,2,Very High,0.0,0.2730526678446929
CUST5204,66,Male,2248195,14,118,118,672679.61,672679.61,0,0,0,0,0.0769230769230769,-0.2692307692307692,0.7867316492652062,1,Low,0.0,0.32520916825741764
CUST5205,46,Male,804955,15,95,95,198715.39,198715.39,1,1,0,0,0.1538461538461538,-1.1538461538461535,-0.581916828028017,0,Very Low,0.0,0.34377885262653946
CUST5206,43,Female,914036,13,110,110,218870.06,218870.06,0,0,0,0,0.0,-0.5769230769230769,-0.5237169529280624,0,Very Low,0.0,0.20861187407747278
CUST5207,35,Female,902175,7,107,107,193806.44,193806.44,0,0,1,0,-0.4615384615384615,-0.6923076923076923,-0.5960922165048277,0,Very Low,0.7490585010007872,0.4784660041029157
CUST5208,49,Female,835318,7,140,140,259679.74,259679.74,1,0,0,0,-0.4615384615384615,0.5769230769230769,-0.4058723899126861,3,Medium,0.0,0.3209285580886268
CUST5209,39,Female,841673,1,112,112,251232.97,251232.97,0,1,0,0,-0.9230769230769232,-0.5,-0.4302638068397825,0,Very Low,0.699435763888889,0.2927138323363533
CUST5210,55,Male,2460749,5,130,130,747702.76,747702.76,1,1,0,0,-0.6153846153846154,0.1923076923076923,1.0033731501980006,1,Low,0.0,0.26259768874625866
CUST5211,34,Male,229030,12,108,108,44877.6,44877.6,1,1,0,0,-0.0769230769230769,-0.6538461538461539,-1.0261483715686976,0,Very Low,0.8533227429176596,0.25344403373495467
CUST5212,40,Male,1292643,12,134,134,477091.72,477091.72,1,0,0,0,-0.0769230769230769,0.3461538461538461,0.221939927591586,5,Ultra,0.0,0.24692047661116284
CUST5213,41,Female,1062865,20,117,117,259813.02,259813.02,1,0,0,0,0.5384615384615384,-0.3076923076923077,-0.4054875223185591,2,Very High,0.0,0.2763688691044425
CUST5214,67,Male,596008,11,112,112,181662.76,181662.76,0,1,0,0,-0.1538461538461538,-0.5,-0.6311590600330927,0,Very Low,0.0,0.2605411590679951
CUST5215,25,Female,1773284,1,116,116,421426.63,421426.63,0,0,1,0,-0.9230769230769232,-0.3461538461538461,0.0611979613163887,1,Low,0.906508409742926,0.4358924442296432
CUST5216,58,Female,687976,20,111,111,226400.97,226400.97,0,1,0,0,0.5384615384615384,-0.5384615384615384,-0.5019702301392994,4,High,0.0,0.24744314173020598
CUST5217,23,Female,219198,19,153,153,27106.94,27106.94,1,0,0,0,0.4615384615384615,1.0769230769230769,-1.0774640315345396,2,Very High,0.9421615301094126,0.2516707217419084
CUST5218,22,Male,901565,24,126,126,203324.15,203324.15,0,0,0,0,0.8461538461538461,0.0384615384615384,-0.5686082868132184,2,Very High,0.0,0.27320775506590045
CUST5219,61,Male,1331527,11,118,118,421808.39,421808.39,1,0,0,0,-0.1538461538461538,-0.2692307692307692,0.0623003551694341,1,Low,0.0,0.25635641422670846
CUST5220,46,Female,2052883,16,114,114,554944.32,554944.32,0,1,1,0,0.2307692307692307,-0.4230769230769231,0.44675192382902,4,High,0.6460972226305798,0.4876997981804633
CUST5221,45,Male,270511,5,95,95,39201.94,39201.94,0,0,0,1,-0.6153846153846154,-1.1538461538461535,-1.0425377593934453,0,Very Low,0.9282032082481352,0.25788455543178207
CUST5222,28,Female,2493137,6,121,121,796433.08,785374.4524000001,0,1,0,0,-0.5384615384615384,-0.1538461538461538,1.1121562655992403,1,Low,0.0,0.2933616200386361
CUST5223,18,Female,218243,5,137,137,72968.85,72968.85,0,0,0,0,-0.6153846153846154,0.4615384615384615,-0.945030335828018,3,Medium,0.8304828163751726,0.265212516981135
CUST5224,60,Female,2236677,20,119,119,651505.39,651505.39,0,0,1,0,0.5384615384615384,-0.2307692307692307,0.7255876583519856,4,High,0.6460972226305798,0.5300611465051969
CUST5225,36,Male,1086801,3,117,117,332840.07,332840.07,0,1,0,0,-0.7692307692307693,-0.3076923076923077,-0.1946100835454043,0,Very Low,0.0,0.2734933542182421
CUST5226,26,Male,1885559,20,134,134,545029.23,545029.23,1,1,0,0,0.5384615384615384,0.3461538461538461,0.4181204950036011,5,Ultra,0.0,0.27377266845154435
CUST5227,44,Female,1464534,8,122,122,471285.9,471285.9,1,0,0,0,-0.3846153846153846,-0.1153846153846153,0.2051746816782163,1,Low,0.0,0.231543039197289
CUST5228,51,Male,903365,4,145,145,262750.13,262750.13,0,0,0,0,-0.6923076923076923,0.7692307692307693,-0.3970061413207642,3,Medium,0.0,0.2769913701574843
CUST5229,61,Male,426073,9,123,123,80102.64,80102.64,0,1,0,0,-0.3076923076923077,-0.0769230769230769,-0.9244303613809391,0,Very Low,0.7083062441052326,0.21361639614213182
CUST5230,21,Male,846868,14,132,132,179432.97,179432.97,0,0,0,0,0.0769230769230769,0.2692307692307692,-0.6375979399303636,2,Very High,0.0,0.32234156666724995
CUST5231,53,Male,537468,7,136,136,217226.06,217226.06,0,1,0,0,-0.4615384615384615,0.4230769230769231,-0.5284642692901922,3,Medium,0.0,0.2260631627238323
CUST5232,35,Female,887703,22,136,136,195510.52,195510.52,0,0,0,0,0.6923076923076923,0.4230769230769231,-0.5911714094084908,2,Very High,0.0,0.27204105311141835
CUST5233,32,Male,443470,3,112,112,170182.26,170182.26,1,0,0,0,-0.7692307692307693,-0.5,-0.66431086386243,0,Very Low,0.0,0.2910756495637536
CUST5234,68,Female,1613466,25,114,114,440237.62,440237.62,0,1,0,0,0.9230769230769232,-0.4230769230769231,0.1155177427122882,4,High,0.0,0.27956210493614436
CUST5235,30,Female,2208063,4,136,136,629183.77,629183.77,1,0,0,0,-0.6923076923076923,0.4230769230769231,0.6611303640361448,1,Low,0.0,0.2363447179708022
CUST5236,36,Male,891332,6,148,148,329288.03,329288.03,1,0,0,0,-0.5384615384615384,0.8846153846153846,-0.2048671745496252,3,Medium,0.0,0.2306541431495725
CUST5237,66,Female,708102,5,107,107,178325.28,178325.28,1,0,0,0,-0.6153846153846154,-0.6923076923076923,-0.6407965742741395,0,Very Low,0.0,0.27869024316722274
CUST5238,23,Female,1600063,12,142,142,466033.47,466033.47,1,0,0,0,-0.0769230769230769,0.6538461538461539,0.1900074390505147,5,Ultra,0.0,0.20154388318262828
CUST5239,65,Male,365205,18,142,142,167375.49,167375.49,0,1,0,0,0.3846153846153846,0.6538461538461539,-0.672415866992439,2,Very High,0.0,0.25294708682445066
CUST5240,29,Female,420826,9,108,108,156421.97,156421.97,0,1,0,0,-0.3076923076923077,-0.6538461538461539,-0.7040459306900761,0,Very Low,0.0,0.2810838677535405
CUST5241,68,Female,1299726,14,133,133,422777.62,422777.62,0,0,1,0,0.0769230769230769,0.3076923076923077,0.0650991638298155,5,Ultra,0.6460972226305798,0.44803178388762793
CUST5242,54,Male,483878,2,139,139,103692.12,103692.12,1,0,0,0,-0.8461538461538461,0.5384615384615384,-0.8563119158954574,3,Medium,0.9753453432070636,0.2413487389828513
CUST5243,34,Male,351074,17,140,140,61256.44,61256.44,0,0,0,1,0.3076923076923077,0.5769230769230769,-0.9788518173565898,2,Very High,0.8304828163751726,0.20240485257855328
CUST5244,40,Male,822041,13,126,126,274152.68,274152.68,0,1,0,0,0.0,0.0384615384615384,-0.3640794307459452,2,Very High,0.0,0.2730887191654022
CUST5245,43,Male,571007,2,151,151,171242.31,171242.31,0,0,1,1,-0.8461538461538461,1.0,-0.6612497977373232,3,Medium,0.906508409742926,0.4735151239986039
CUST5246,46,Male,886235,10,99,99,263266.52,263266.52,0,0,0,0,-0.2307692307692307,-1.0,-0.3955149815298638,0,Very Low,0.0,0.26371642484697794
CUST5247,50,Female,356118,9,119,119,45114.11,45114.11,0,1,0,0,-0.3076923076923077,-0.2307692307692307,-1.0254654106241676,0,Very Low,0.7083062441052326,0.256822168786693
CUST5248,44,Female,2451888,16,121,121,700456.37,700456.37,1,1,0,0,0.2307692307692307,-0.1538461538461538,0.8669415441769768,5,Ultra,0.0,0.2569066135882034
CUST5249,42,Male,848053,12,144,144,168648.0,168648.0,0,0,0,0,-0.0769230769230769,0.7307692307692307,-0.6687412881944015,3,Medium,0.0,0.2928463235047678
CUST5250,27,Male,606433,24,122,122,188009.34,188009.34,0,1,0,0,0.8461538461538461,-0.1153846153846153,-0.6128322820053766,2,Very High,0.0,0.30352806082388345
CUST5251,64,Female,288898,1,113,113,107787.19,107787.19,0,1,0,1,-0.9230769230769232,-0.4615384615384615,-0.844486737784103,0,Very Low,0.8108467510063252,0.23890267350697542
CUST5252,40,Male,1028267,12,142,142,354394.66,354394.66,0,0,0,0,-0.0769230769230769,0.6538461538461539,-0.1323677126293472,3,Medium,0.0,0.24271191174527257
CUST5253,38,Male,364411,18,101,101,36930.81,36930.81,0,0,0,1,0.3846153846153846,-0.9230769230769232,-1.0490960152386544,0,Very Low,0.9282032082481352,0.26453228700901393
